dataset,candidate_id,base_accuracy,accuracy,delta_pp,base_last50_accuracy,last50_accuracy,delta_last50_pp,delta_correct,delta_last50_correct,mean_gate,median_gate,gate_p10,gate_p25,gate_p75,gate_p90,mean_effective_update_mass,prediction_sha256,state_sha256,health_status
caltech101,U1_t0.15_p0.25,94.36105476673428,94.19878296146045,-0.16227180527383211,95.1338199513382,95.21492295214922,0.0811030008110265,-4,1,0.9720872640609741,0.9999998807907104,0.9485271453857422,0.9974823594093323,1.0,1.0,0.9720900058746338,528d89da80e4b537ee33b8ae4644675942cec6bd75fa3da97f035195b3d3aa7d,ba51def92cfb75db471b7ab0e348c2e9f7a5fe959f4101fb4d5554c447eeb540,healthy
caltech101,U1_t0.15_p0.5,94.36105476673428,94.15821501014199,-0.20283975659229725,95.1338199513382,95.1338199513382,0.0,-5,0,0.9546375870704651,0.9999997615814209,0.9009955883026123,0.9945918917655945,1.0,1.0,0.9546405673027039,aeccabae6df634eb2e6ffbd79932032da318bb0ebd945161612a992e8eead766,27c5a1c4fffb2e8b8f985ce1870e5d5ad957c84dd5ab73660eafc23c01c9a1fe,healthy
caltech101,U1_t0.15_p1,94.36105476673428,94.15821501014199,-0.20283975659229725,95.1338199513382,95.1338199513382,0.0,-5,0,0.9331737160682678,0.9999995231628418,0.8194043397903442,0.988359272480011,1.0,1.0,0.9331766963005066,aeccabae6df634eb2e6ffbd79932032da318bb0ebd945161612a992e8eead766,b3753be8d8a06dea0b9a3fe0d5e789c400c7e962bed06ea51dcb364e4e2c2067,healthy
caltech101,U1_t0.15_p2,94.36105476673428,94.15821501014199,-0.20283975659229725,95.1338199513382,95.05271695052717,-0.0811030008110265,-5,-1,0.8974314332008362,0.9999986886978149,0.6182472825050355,0.9640291333198547,1.0,1.0,0.8974344730377197,75ab27b7b5e1187237aa7e2bb1a4d6b6cc1777ecb5c063745f9b2f61fb46a8ec,e5707b09ce9d35f6e3f29d0f319fa70a2b0f06ee1a5b26f493d22fa20bfe42c2,healthy
caltech101,U1_t0.3_p0.25,94.36105476673428,94.2393509127789,-0.12170385395538119,95.1338199513382,95.21492295214922,0.0811030008110265,-3,1,0.9809191823005676,0.9999999403953552,0.9694200754165649,0.9985093474388123,1.0,1.0,0.9809221625328064,d03a8a9c409cb064dd8826af7ec4f5e6284d7ca39f7cd8ae315cc9f211cf041d,9981b8a6620406a11260eee23cf771e43ddb5e1e832c97567556a4b5ab60943c,healthy
caltech101,U1_t0.3_p0.5,94.36105476673428,94.2393509127789,-0.12170385395538119,95.1338199513382,95.21492295214922,0.0811030008110265,-3,1,0.969448447227478,0.9999998211860657,0.9399386525154114,0.9967887997627258,1.0,1.0,0.9694512486457825,1dd30f875996bf1966e4482df48605fb1e89020213a6560be4263f4af7eb0261,b1042d9f4eefa224ca971346b61188e26e7df42c715c758dd3fa733b8d1c9611,healthy
caltech101,U1_t0.3_p1,94.36105476673428,94.19878296146045,-0.16227180527383211,95.1338199513382,95.1338199513382,0.0,-4,0,0.9513301253318787,0.9999997019767761,0.8934007883071899,0.9942730069160461,1.0,1.0,0.9513331055641174,c6454b9d51af196e4b920342e829a56a9b3f3dd57fae444e7328dea9f8fe33f0,7a355d25a4755d6a3d859811444c8e2d0a666703a6621b56fcc5e1ad5d474b55,healthy
caltech101,U1_t0.3_p2,94.36105476673428,94.19878296146045,-0.16227180527383211,95.1338199513382,95.1338199513382,0.0,-4,0,0.925031304359436,0.9999992847442627,0.7736900210380554,0.9865185618400574,1.0,1.0,0.9250345826148987,9a319a6ba16a772f56cbbfbcf860fae11ecc61f51929c4b813dda536fec00bba,445753e22dac636d9f9ac9c6d9c1304337b3be4459818566ee3f9b903f33a719,healthy
caltech101,U1_t0.6_p0.25,94.36105476673428,94.32048681541582,-0.040567951318465134,95.1338199513382,95.21492295214922,0.0811030008110265,-1,1,0.9878073334693909,0.9999999403953552,0.9822582960128784,0.9990740418434143,1.0,1.0,0.9878101944923401,21a5d9640b2938a7945ab77a571d5c7c0f6667aae2c2beddf10de6efbbe6f1aa,942fe56cafff5034efc520c348a7519013792e347088a94a724ce379bfbb3429,healthy
caltech101,U1_t0.6_p0.5,94.36105476673428,94.2393509127789,-0.12170385395538119,95.1338199513382,95.21492295214922,0.0811030008110265,-3,1,0.9795840978622437,0.9999998807907104,0.9677214860916138,0.9982936382293701,1.0,1.0,0.9795869588851929,d03a8a9c409cb064dd8826af7ec4f5e6284d7ca39f7cd8ae315cc9f211cf041d,4737c777e2451d3e37cfaf2cafb3ec406658531169e5abc37ead6ad6368473f7,healthy
caltech101,U1_t0.6_p1,94.36105476673428,94.2393509127789,-0.12170385395538119,95.1338199513382,95.21492295214922,0.0811030008110265,-3,1,0.967644214630127,0.9999998211860657,0.9343524932861328,0.9964187741279602,1.0,1.0,0.9676470756530762,1dd30f875996bf1966e4482df48605fb1e89020213a6560be4263f4af7eb0261,d2b099b2fab637f9e4a888e10d97636f17b0bcd848b4719f113f3a3ce012ad49,healthy
caltech101,U1_t0.6_p2,94.36105476673428,94.2393509127789,-0.12170385395538119,95.1338199513382,95.1338199513382,0.0,-3,0,0.9488380551338196,0.9999996423721313,0.8819390177726746,0.9940423369407654,1.0,1.0,0.9488407969474792,4dd7a3839caaabf7f6732c9595081721d9cafbfc09a05c10cb600cd34d7e8a6f,73e375f34ab72ec9c4fd3bffdfdf3dd9bd9bf21a72047d7b979129783fc796be,healthy
stanford_cars,U1_t0.075_p0.25,69.70526053973387,69.63064295485636,-0.07461758487751524,71.37527978114896,71.35041034568515,-0.02486943546381326,-6,-1,0.9840148091316223,0.9999663233757019,0.9656375050544739,0.9830512404441833,1.0,1.0,0.9840160012245178,073fa5b65d6e1ae0545a254799039a8c2722c85be3f052f3d8126d00e5aadb33,b7ff0cfcb0fb99e386c991807c38ca6ad80fe8b4fb2322cf45d6e55b87e0bda4,healthy
stanford_cars,U1_t0.075_p0.5,69.70526053973387,69.58089789827136,-0.12436264146251119,71.37527978114896,71.44988808754042,0.074608306391454,-10,3,0.9679509997367859,0.9999256730079651,0.9291813969612122,0.9663897752761841,1.0,1.0,0.9679520726203918,ae3bf8a8bf6118d6c7ce8ca3bfcd1f3c973dbd3a5859b1a64f6b41484d93c98f,fddc625cdcdcc081ad2dcd2f3e19398067e08bcb122cea0020b6fca50ed2a9aa,healthy
stanford_cars,U1_t0.075_p1,69.70526053973387,69.55602536997885,-0.14923516975501627,71.37527978114896,71.32554091022133,-0.04973887092762652,-12,-2,0.9389849305152893,0.9997954368591309,0.8515320420265198,0.9339091181755066,1.0,1.0,0.9389860033988953,23602ddfb45f6f2080f9e39983f6d1d2105dec377b083f239cdd485e5bbec92b,f83a3c0778baeba5d8d6d87c813c5aa9ba65b88fd19d24f7c2cbc4b16a91a207,healthy
stanford_cars,U1_t0.075_p2,69.70526053973387,69.58089789827136,-0.12436264146251119,71.37527978114896,71.35041034568515,-0.02486943546381326,-10,-1,0.8818057775497437,0.9992144703865051,0.6526998281478882,0.8718780875205994,1.0,1.0,0.8818066716194153,1c123f1f054665e33f535fd75aa1742d1f9fc37cba0fa8bc62d46fe9fb066b13,594d83c53c2598686c2e5c399fba57dad1c72aca905f8f0d758ed2cecf44053d,healthy
stanford_cars,U1_t0.15_p0.25,69.70526053973387,69.61820669071011,-0.08705384902376068,71.37527978114896,71.35041034568515,-0.02486943546381326,-7,-1,0.9914822578430176,0.9999828338623047,0.9826092720031738,0.9914894104003906,1.0,1.0,0.9914834499359131,77ecd6fc629b7c439a6ae8e0609bc849256c220862da1b00e2981b542f5004d5,e7def38fda242ec3f535d077d8de80bf16f5710b74457c9f88990bb837e9d82a,healthy
stanford_cars,U1_t0.15_p0.5,69.70526053973387,69.61820669071011,-0.08705384902376068,71.37527978114896,71.27580203929371,-0.09947774185525304,-7,-4,0.9827893972396851,0.9999644160270691,0.9647886157035828,0.9830512404441833,1.0,1.0,0.9827905893325806,96ade050db63107186cddcba926fba814df1f738c8986f6a0aa3504d120e83d1,bb5b6c0c9dc0b8f5498ccb5dec1c84f72d25659619a5092b62fc7e2ca1ec522e,healthy
stanford_cars,U1_t0.15_p1,69.70526053973387,69.50628031339386,-0.19898022634001222,71.37527978114896,71.35041034568515,-0.02486943546381326,-16,-1,0.9642899036407471,0.9999191761016846,0.9255630970001221,0.9663897156715393,1.0,1.0,0.9642909169197083,8d741605e32bfd04980a45a4b2daab91ec47cce489c562b4ed6e4dee06ded33c,053bd218082d655bc00202762ddd2041762add562ccb78a13850f01a428fccf1,healthy
stanford_cars,U1_t0.15_p2,69.70526053973387,69.56846163412511,-0.13679890560875663,71.37527978114896,71.40014921661279,0.02486943546382747,-11,1,0.9341797232627869,0.9997750520706177,0.8406042456626892,0.9339088797569275,1.0,1.0,0.9341807961463928,d868263b0ee22433f9e08c74c6f5b2345dd1bfdb48e91ad766d0743bd8f22d4b,710f939df7cbc3303f6d27a2502a63e22f227bef7c1337c1dfd91a00f78a4954,healthy
stanford_cars,U1_t0.3_p0.25,69.70526053973387,69.65551548314886,-0.04974505658501016,71.37527978114896,71.37527978114896,0.0,-4,0,0.9954934120178223,0.9999914765357971,0.9911461472511292,0.9957355856895447,1.0,1.0,0.9954946041107178,40c7df4d4b249a75e46b38524dbe592a21dcb63bbe75d7467bba14a4780ee056,4ef821b154eaab1acd7230ad534816f654194d90895b19661fdc1fb2d81cca20,healthy
stanford_cars,U1_t0.3_p0.5,69.70526053973387,69.63064295485636,-0.07461758487751524,71.37527978114896,71.35041034568515,-0.02486943546381326,-6,-1,0.9910513162612915,0.9999821782112122,0.9824249744415283,0.9914893507957458,1.0,1.0,0.9910524487495422,7ac170f73d723d38e9c2ac1ee61df787775efa23fd6cecf98ec592bf6e010b38,528ad32bf63a76c34baca830729ced7b2de52797087dabff467249b5919bf1b9,healthy
stanford_cars,U1_t0.3_p1,69.70526053973387,69.63064295485636,-0.07461758487751524,71.37527978114896,71.32554091022133,-0.04973887092762652,-6,-2,0.981932520866394,0.9999632835388184,0.964374303817749,0.9830511808395386,1.0,1.0,0.9819336533546448,f079369f0dc6e9217d27c7abdb98ff1422990061bc2da119b8725ffbb53064b0,6d2313412df075d115413cb6e6383cdbe0bb1de0c29345d5df050d805745ae88,healthy
stanford_cars,U1_t0.3_p2,69.70526053973387,69.56846163412511,-0.13679890560875663,71.37527978114896,71.40014921661279,0.02486943546382747,-11,1,0.9624606966972351,0.9999129772186279,0.9232705235481262,0.9663894772529602,1.0,1.0,0.9624617695808411,22898650fb228cea032a29cda29fceea0cfe39cd56a6d8ec3396f671ca5b73a7,ef3e212882188e341e5fe2fc8625c39a23b5ac638c3a5957f862d4aa6a7d80a4,healthy
stanford_cars,U1_t0.6_p0.25,69.70526053973387,69.65551548314886,-0.04974505658501016,71.37527978114896,71.35041034568515,-0.02486943546381326,-4,-1,0.9976581335067749,0.9999957084655762,0.9955520629882812,0.9978655576705933,1.0,1.0,0.9976593255996704,545133faece71ee8242638eb776b29e917805402b6f73a51e9782952d0b275cf,ef4d59aedb1f33e0e8a595dc26f32159b11a36d0026ce6672d6e2ccb0292cec7,healthy
stanford_cars,U1_t0.6_p0.5,69.70526053973387,69.64307921900262,-0.062181320731255596,71.37527978114896,71.37527978114896,0.0,-5,0,0.995353639125824,0.999991238117218,0.9910735487937927,0.9957355856895447,1.0,1.0,0.9953547716140747,a011cc2cbbe7eb12d7e362568b3811e7c26e225dc4d74c82e3499b78502c6040,2125ecff000b2a341c5c22c235eb7c98f0f96c7c23952ddeb6b0f5ef3b5a7b4c,healthy
stanford_cars,U1_t0.6_p1,69.70526053973387,69.65551548314886,-0.04974505658501016,71.37527978114896,71.37527978114896,0.0,-4,0,0.9907669425010681,0.9999817609786987,0.9822246432304382,0.9914894104003906,1.0,1.0,0.9907680749893188,67c9aa578320d5e7299aa87b90dd7034d4e33efe2970b4a44ae0a63147302257,0286f3d78c6f65f1877b3090c0c8cde900654bf50e029ec1b5e1a104f1c1e2ee,healthy
stanford_cars,U1_t0.6_p2,69.70526053973387,69.61820669071011,-0.08705384902376068,71.37527978114896,71.32554091022133,-0.04973887092762652,-7,-2,0.9813981056213379,0.9999626874923706,0.9642177224159241,0.9830512404441833,1.0,1.0,0.9813992977142334,9c8ec56ed97b49d7f437409c5d8fcc35ec79ea365f0263e79970c83f25874b91,74fe3e5ce187859eb86e0f59203b16598fab55e3b50f01c1b35930026e7e1b21,healthy
dtd,U1_t0.075_p0.25,51.004728132387704,50.59101654846336,-0.41371158392434637,54.255319148936174,53.90070921985816,-0.35460992907801625,-7,-3,0.9161432981491089,0.9752461910247803,0.7520511567592622,0.8567953854799271,0.9999985843896866,1.0,0.9161388278007507,8eacd04288bed61ebb92c5b8153648a579582bbe481fdbcf0385f4278e290e18,93de803a66259a17aab80149efd227cc6db4cbb973c352d62e1ef005fd443156,healthy
dtd,U1_t0.075_p0.5,51.004728132387704,50.472813238770684,-0.5319148936170208,54.255319148936174,53.78250591016548,-0.4728132387706907,-9,-4,0.8484212756156921,0.948175311088562,0.5627353191375732,0.7246888279914856,0.9999969154596329,1.0,0.8484167456626892,749c848c0c9229716804c607c2bfabfb129033341d6b4bc41f03e6eb02a20f61,57f3b5b5b078146138a62fb256b397871fcd017eef9baa48719c4d8065ddc5f7,healthy
dtd,U1_t0.075_p1,51.004728132387704,50.76832151300236,-0.2364066193853418,54.255319148936174,54.491725768321515,0.2364066193853418,-4,2,0.7408527135848999,0.8465569019317627,0.2989808261394501,0.5053263902664185,0.9999906420707703,1.0,0.7408480644226074,cf506f6b7f22db2435d8e8de9816c4f0b9a18cf5cbda664adee0a3282eff4c67,f495785612a8e61f3041f203061ca213f4ce95fe28c94a9a68ee51ed03d1c57e,healthy
dtd,U1_t0.075_p2,51.004728132387704,49.76359338061466,-1.2411347517730462,54.255319148936174,52.836879432624116,-1.418439716312058,-21,-12,0.6015157699584961,0.5600608587265015,0.06582927405834198,0.20093755796551704,0.9999547898769379,1.0,0.6015103459358215,71dba0e2bfe0ad3db12b38f0b7b70f7396a93b32750409e22150697ffe08f8c0,37ac8a0d0d99278411dd9dc98d33b7d34c446fa7225c647b9a68b0dc7f51cc33,healthy
dtd,U1_t0.15_p0.25,51.004728132387704,50.650118203309695,-0.35460992907800915,54.255319148936174,54.018912529550825,-0.2364066193853489,-6,-2,0.947717010974884,0.9844570159912109,0.8422033429145813,0.9133310765028,0.9999991059303284,1.0,0.9477126598358154,1972154c5135bb4741e5c710565b9948fa8090013603c14bd16f95785d891065,d05b24f35f94c75c134bcdefc56b83ce5967d4cbaab7348666fcad0b770cff6a,healthy
dtd,U1_t0.15_p0.5,51.004728132387704,50.53191489361702,-0.4728132387706836,54.255319148936174,53.90070921985816,-0.35460992907801625,-8,-3,0.9021579027175903,0.9687052369117737,0.7064747095108033,0.8336586356163025,0.999998152256012,1.0,0.9021533727645874,342d5fe5fc2907da3354a2a8f6fac6345b5f82fa79a7bc77faae4ca76abed706,6f77c25a7b16e9ab9d9ee2aea844f852bfb6b494ea6a3f15991061a088a9b30b,healthy
dtd,U1_t0.15_p1,51.004728132387704,50.472813238770684,-0.5319148936170208,54.255319148936174,53.664302600472816,-0.591016548463358,-9,-5,0.826262354850769,0.9257431030273438,0.4923309117555618,0.6824396103620529,0.9999957233667374,1.0,0.8262577056884766,342b7222bd9b4ec12f28f99d4ca1f1ceee094b5cc11e1dbdcd7f3ce2ebb82496,809222457d76d5b4e69c016511a2391ab5b8482ee76769118b4fc5ec0258ffd1,healthy
dtd,U1_t0.15_p2,51.004728132387704,50.76832151300236,-0.2364066193853418,54.255319148936174,54.1371158392435,-0.11820330969267445,-4,-1,0.706426739692688,0.7601885795593262,0.21747048646211625,0.4256828874349594,0.9999818503856659,1.0,0.7064216136932373,fb22d1db0962f9758ddfc9d96bff816a0f257add76187e3cbe748a62e14a1cc5,2d9ef91cffd9ca11e581faf10664b92c135dc2a99de4e976c3c23ace20c57ab4,healthy
dtd,U1_t0.3_p0.25,51.004728132387704,50.76832151300236,-0.2364066193853418,54.255319148936174,54.1371158392435,-0.11820330969267445,-4,-1,0.969714879989624,0.9906986951828003,0.9076238691806793,0.9504257440567017,0.9999994784593582,1.0,0.9697105288505554,231a03c6cb4b48225849b640b49d77579ac519e5e82d36333c16d19e2bd26eba,532f24019eb0d0c5fc4a95ae1b47fa7c32dbe3c675fa1af4f78c5650479ef86e,healthy
dtd,U1_t0.3_p0.5,51.004728132387704,50.709219858156025,-0.295508274231679,54.255319148936174,54.1371158392435,-0.11820330969267445,-5,-1,0.941840410232544,0.9814760684967041,0.8224574863910675,0.9017148017883301,0.9999988675117493,1.0,0.9418359398841858,75c968557974c2d8a8d9730dd6d041c76622be5fc139c348462b0f1209b6fc80,38c4d752a5cd0cf040e7a215ad6cbca945414bc9290085e4700ed95b082c7bdd,healthy
dtd,U1_t0.3_p1,51.004728132387704,50.59101654846336,-0.41371158392434637,54.255319148936174,54.018912529550825,-0.2364066193853489,-7,-2,0.8920548558235168,0.9617918729782104,0.6766918182373047,0.8119602054357529,0.9999977052211761,1.0,0.8920503258705139,5a530011f483d609bd0a61b9a890006a7eedd3ae18500ba7acdadc84894ebd2c,4a573842bdf8fbe91bbdecc1c52aa0563817955ba901c15e414c4686c57ff51d,healthy
dtd,U1_t0.3_p2,51.004728132387704,50.53191489361702,-0.4728132387706836,54.255319148936174,53.90070921985816,-0.35460992907801625,-8,-3,0.8108334541320801,0.9065670967102051,0.45430141389369966,0.6500586122274399,0.9999937415122986,1.0,0.810828685760498,ffc31207ba4a9ee570fcbe146eb5301932cec867b28cbba9bfbfe4efb7a4cf9b,9928ce74c17b3fd6cf3e95b65d17ea9c3927d3fbfc5c6f5fd738617db1d83248,healthy
dtd,U1_t0.6_p0.25,51.004728132387704,50.945626477541374,-0.05910165484633012,54.255319148936174,54.37352245862884,0.11820330969266735,-1,1,0.9834903478622437,0.9946273565292358,0.9495610237121582,0.9732352644205093,0.9999997019767761,1.0,0.983485996723175,9f5ad6047e2e15e3ef7cb5dfb4baf26a6b59b2c22f31e438c6c78206d337b796,750ff08a8b0e092ca09f4db9657d71d2787df61f9a8251acc0aec00b541c6513,healthy
dtd,U1_t0.6_p0.5,51.004728132387704,50.709219858156025,-0.295508274231679,54.255319148936174,54.1371158392435,-0.11820330969267445,-5,-1,0.9677027463912964,0.989327609539032,0.9014242112636566,0.9471848458051682,0.9999994039535522,1.0,0.9676983952522278,29699581503949e24c3a0039a9fa9c6e5facd55c4f9fe9cee67ffa28cdce301e,8dff6bbaa7bd8c3491afe31358509ef7d6151c90d9acd2434d51bb868b90e947,healthy
dtd,U1_t0.6_p1,51.004728132387704,50.709219858156025,-0.295508274231679,54.255319148936174,54.1371158392435,-0.11820330969267445,-5,-1,0.938082218170166,0.9789038896560669,0.8126717507839203,0.8970368951559067,0.9999987334012985,1.0,0.9380777478218079,9063c9f636224be575ec0e3294538685cd64739c1dd6f842285bd6c8443b9d07,d0262e67762dfdd5dce517689b31068202e32fb3ba7384bd6c78fe93b643b3c9,healthy
dtd,U1_t0.6_p2,51.004728132387704,50.650118203309695,-0.35460992907800915,54.255319148936174,54.018912529550825,-0.2364066193853489,-6,-2,0.8857501149177551,0.9544049501419067,0.6564972639083863,0.8031846135854721,0.9999973773956299,1.0,0.8857455253601074,082c392d709fdf1821420039e6f02e92d15517da38869d2b08438a354cac9ce5,356bd3d0151a369bd9a6e95bf2a74f0d443a597329b46ff16abc2ef5459e6ae4,healthy
eurosat,U1_t0.075_p0.25,67.77777777777777,70.67901234567901,2.9012345679012412,68.54320987654322,71.50617283950618,2.962962962962962,235,120,0.8068760633468628,0.9710265398025513,0.4257112443447113,0.6692209839820862,0.9999707192182541,0.9999998807907104,0.8068761229515076,1adbb632a6e12ef0d0a340c015b606fe4f5971b60d54d3f84ab15308c8bb96bd,b18837957d756d105b15301e9c9e9da8c1b3cd24745c7751aaa2fa69671a875c,healthy
eurosat,U1_t0.075_p0.5,67.77777777777777,72.28395061728395,4.506172839506178,68.54320987654322,73.1358024691358,4.592592592592581,365,186,0.7033140659332275,0.946545422077179,0.15109085440635686,0.4400997832417488,0.9999672323465347,0.9999998807907104,0.7033140063285828,42198f8af21a7ad01d3ca1400c07af9af14aa5153281110c0f77872d5f6ca6f7,06bf7611ab49f89da8cc3f5be32da06a27fdba0ddae3be29718566efa5a6d8f5,healthy
eurosat,U1_t0.075_p1,67.77777777777777,75.03703703703704,7.259259259259267,68.54320987654322,75.9753086419753,7.432098765432087,588,301,0.6021902561187744,0.8887019157409668,0.017536256648600104,0.17628312855958939,0.9999659955501556,0.9999998807907104,0.6021901369094849,c21e9299f129902432e9450842876fb4a3e65c0fea9193deb13b690e5c8fc5a5,7b786a995532de08dd59a8c78edd23a33b31c335a8a57e1946be427906f162d4,healthy
eurosat,U1_t0.075_p2,67.77777777777777,72.20987654320987,4.432098765432102,68.54320987654322,73.4320987654321,4.888888888888886,359,198,0.5460938215255737,0.8101183772087097,0.0003476932295598092,0.0347804669290781,0.9999557733535767,0.9999998807907104,0.5460934638977051,54887d03457fbb3fd7d2dffc13d8e7336474c365ddb9aeaba04d1313bd802ca1,52c9277a5ca8d06e741296152ade8ef5b5a012045d207ce4a56a8c2496e8bc9d,healthy
eurosat,U1_t0.15_p0.25,67.77777777777777,70.29629629629629,2.518518518518519,68.54320987654322,71.18518518518519,2.6419753086419746,204,107,0.8676460981369019,0.977851390838623,0.5960646450519562,0.7891877591609955,0.9999714493751526,0.9999998211860657,0.8676462173461914,3b0c07d569d12c55f8f7f3987ca078509fead0bcfb7a7065a4c52e2fcb0d3943,6863f7cf3b43fff9ea2a84c6a6cd473979d5cd4fafac3d7d1df6cbc0a9d33315,healthy
eurosat,U1_t0.15_p0.5,67.77777777777777,71.54320987654322,3.7654320987654444,68.54320987654322,72.61728395061728,4.074074074074062,305,165,0.7797149419784546,0.9597545862197876,0.33304750025272367,0.6144437938928604,0.9999634623527527,0.9999998211860657,0.7797148823738098,331c11cc53a6d2378ee15031eb8dd876b77db6432fd7f9377075f84ab3b65508,921c89d4714018be847eca1800dc125baae0b48c43128c40ebd4c8c0f58fae3f,healthy
eurosat,U1_t0.15_p1,67.77777777777777,74.17283950617283,6.3950617283950635,68.54320987654322,74.96296296296296,6.419753086419746,518,260,0.6739126443862915,0.9217889308929443,0.09591235294938089,0.35807935893535614,0.9999621510505676,0.9999998807907104,0.6739125847816467,d72d2fcccee53e1c6eaf088f81f8570643ae4637d1b275ceadd5dd3919c35abd,c4651a8ee9e39852168e51cb9a3378bd4bffa4c0b210b9b96220025aa8e43233,healthy
eurosat,U1_t0.15_p2,67.77777777777777,76.75308641975309,8.975308641975317,68.54320987654322,77.95061728395062,9.407407407407405,727,381,0.5784463286399841,0.8255324363708496,0.006277748523280026,0.1092562098056078,0.9999618232250214,0.9999998807907104,0.5784459710121155,d491a1122c86a6879bc105faa256388d4390ced2508d4e07956dab88e1eaeb5b,e08b8bc137f389c4617ab11cbe090c1882f131b5765f10485eb4165e7ba6484b,healthy
eurosat,U1_t0.3_p0.25,67.77777777777777,69.51851851851852,1.7407407407407476,68.54320987654322,70.51851851851852,1.9753086419753032,141,80,0.9193612337112427,0.9849340915679932,0.7562282860279084,0.874203622341156,0.9999770075082779,0.9999998211860657,0.9193613529205322,b8db7143152dade4fd13546f69600fb92df6d2b07e50b04cdc688ba8eceddc62,bcf65876debc372fc0f045557c4362b3edf91fbef686d94fb94fcc8652ad4e1b,healthy
eurosat,U1_t0.3_p0.5,67.77777777777777,70.61728395061728,2.8395061728395063,68.54320987654322,71.48148148148148,2.938271604938265,230,119,0.8553006649017334,0.9713002443313599,0.5576019823551178,0.7613535821437836,0.9999653100967407,0.9999998211860657,0.855300784111023,3b27bd76d2f2c43ccbdeda8eda361f677c26b698c1a11633f0d25f2041b1a830,bd11d300ece66dedab71709c16a0a00317a91e9b360418a093123fffaf4b582c,healthy
eurosat,U1_t0.3_p1,67.77777777777777,72.18518518518519,4.407407407407419,68.54320987654322,73.18518518518519,4.641975308641975,357,188,0.7636656761169434,0.9472368955612183,0.2857975572347641,0.5741659253835678,0.9999595433473587,0.9999998211860657,0.7636656761169434,128c0c8cf2c0e598aaf685efb0b3823014e676e4f3a5086d1b445d7f7ef31ac0,8f5543606e035218ed74cf92565422fe1b3a7dad2e8cdce6b0ffa8344b66ffae,healthy
eurosat,U1_t0.3_p2,67.77777777777777,75.4320987654321,7.65432098765433,68.54320987654322,76.51851851851852,7.975308641975303,620,323,0.6569756865501404,0.8947058916091919,0.05876956842839718,0.30258285254240036,0.9999582767486572,0.9999998807907104,0.6569756269454956,f40586a0d4ca5f979b491e68c3f6ecd1bc7265b4397dd0ddab4b09b5bc465586,8fbcfa225fb8b0266579fb25fb4f3a7629b90ff26208e7f80d1587fdf39a048b,healthy
eurosat,U1_t0.6_p0.25,67.77777777777777,69.01234567901234,1.2345679012345698,68.54320987654322,69.90123456790124,1.3580246913580254,100,55,0.9549742937088013,0.9910446405410767,0.8618188619613647,0.9306458085775375,0.9999841004610062,0.9999998807907104,0.9549745321273804,dc1f018a82593833be3f7c114c7b25f12315f1097e69e3d063fd51bae90a53b4,53b722f35578a7ff6a8e51dcad644d4d57721cf35aecc2bbd32723ed20ba1694,healthy
eurosat,U1_t0.6_p0.5,67.77777777777777,69.71604938271605,1.9382716049382793,68.54320987654322,70.69135802469135,2.148148148148138,157,87,0.9151713848114014,0.9829217195510864,0.7385019958019257,0.8665789067745209,0.9999728798866272,0.9999998211860657,0.9151715636253357,6fa188b61e48aefc10e0f92e3850fbd7558287abd17705aab02716de2d0890f5,c4b1a1dd61007114b314b100ee34653660a215c2f571e9b340f7287b3a19068e,healthy
eurosat,U1_t0.6_p1,67.77777777777777,70.75308641975309,2.9753086419753174,68.54320987654322,71.65432098765432,3.1111111111111,241,126,0.8488748669624329,0.9670385122299194,0.5296267867088318,0.7486428022384644,0.9999611377716064,0.9999998211860657,0.8488749861717224,b84a776ae317b198b84a5260f15b835c068509bbc1b1a296ddbb317032971970,e3c85292e3df3f2448b8c3232a9b151fa08cea7f07b60bcf444b4e363760affc,healthy
eurosat,U1_t0.6_p2,67.77777777777777,72.62962962962963,4.851851851851862,68.54320987654322,73.65432098765432,5.1111111111111,393,207,0.7553824186325073,0.9380661249160767,0.25310813784599306,0.5515557527542114,0.9999561607837677,0.9999997615814209,0.7553824186325073,23b84d7dbb2502c08dbded44f5a27b2fad941bae14686cf5a97e5edc4766dd72,09f0d4150a3a148f273a50c2d9c1b7f26d900f962f2a8687722a0493503e9ae6,healthy
oxford_flowers,U1_t0.075_p0.25,76.93869265123833,76.81688997157937,-0.12180267965895553,80.68181818181819,80.35714285714286,-0.3246753246753258,-3,-4,0.9657716155052185,0.9999999403953552,0.8940922021865845,0.9675353765487671,1.0,1.0,0.9657738208770752,1d16230b5bea9f67bd68bbac2ccf83ec2590cde0e91a52bd09b2eb83c16636e7,1a9e595eda456dafac41bd5e089f00937d9e54517831b014de840284b3984f47,healthy
oxford_flowers,U1_t0.075_p0.5,76.93869265123833,76.53268371904181,-0.4060089321965137,80.68181818181819,79.9512987012987,-0.7305194805194901,-10,-9,0.9382935762405396,0.9999998807907104,0.8069916605949402,0.9361246824264526,1.0,1.0,0.9382957816123962,4e35fc1bf04ed11c7be0ac4a152a598d9c856dfcdf6ca2c10e920ea8c93ef6ba,6dba5a043b01c715d6597baee2c44da02696933a0af320d953c137fdeb897f92,healthy
